StartTime,EndTime,AreaID,UnitName,Load
2022-02-09T04:00+00:00Z,2022-02-09T04:15+00:00Z,10Y1001A1001A83F,MAW,57098
2022-02-09T04:15+00:00Z,2022-02-09T04:30+00:00Z,10Y1001A1001A83F,MAW,58310
2022-02-09T04:30+00:00Z,2022-02-09T04:45+00:00Z,10Y1001A1001A83F,MAW,59701
2022-02-09T04:45+00:00Z,2022-02-09T05:00+00:00Z,10Y1001A1001A83F,MAW,62570
2022-02-09T05:00+00:00Z,2022-02-09T05:15+00:00Z,10Y1001A1001A83F,MAW,64504
2022-02-09T05:15+00:00Z,2022-02-09T05:30+00:00Z,10Y1001A1001A83F,MAW,66446
2022-02-09T05:30+00:00Z,2022-02-09T05:45+00:00Z,10Y1001A1001A83F,MAW,68489
2022-02-09T05:45+00:00Z,2022-02-09T06:00+00:00Z,10Y1001A1001A83F,MAW,70429
2022-02-09T06:00+00:00Z,2022-02-09T06:15+00:00Z,10Y1001A1001A83F,MAW,71444
2022-02-09T06:15+00:00Z,2022-02-09T06:30+00:00Z,10Y1001A1001A83F,MAW,72380
2022-02-09T06:30+00:00Z,2022-02-09T06:45+00:00Z,10Y1001A1001A83F,MAW,72962
2022-02-09T06:45+00:00Z,2022-02-09T07:00+00:00Z,10Y1001A1001A83F,MAW,73524
2022-02-09T07:00+00:00Z,2022-02-09T07:15+00:00Z,10Y1001A1001A83F,MAW,73746
2022-02-09T07:15+00:00Z,2022-02-09T07:30+00:00Z,10Y1001A1001A83F,MAW,73998
2022-02-09T07:30+00:00Z,2022-02-09T07:45+00:00Z,10Y1001A1001A83F,MAW,74138
2022-02-09T07:45+00:00Z,2022-02-09T08:00+00:00Z,10Y1001A1001A83F,MAW,74011
2022-02-09T08:00+00:00Z,2022-02-09T08:15+00:00Z,10Y1001A1001A83F,MAW,74175
2022-02-09T08:15+00:00Z,2022-02-09T08:30+00:00Z,10Y1001A1001A83F,MAW,74509
2022-02-09T08:30+00:00Z,2022-02-09T08:45+00:00Z,10Y1001A1001A83F,MAW,74554
2022-02-09T08:45+00:00Z,2022-02-09T09:00+00:00Z,10Y1001A1001A83F,MAW,74300
2022-02-09T09:00+00:00Z,2022-02-09T09:15+00:00Z,10Y1001A1001A83F,MAW,74444
2022-02-09T09:15+00:00Z,2022-02-09T09:30+00:00Z,10Y1001A1001A83F,MAW,74629
2022-02-09T09:30+00:00Z,2022-02-09T09:45+00:00Z,10Y1001A1001A83F,MAW,74561
2022-02-09T09:45+00:00Z,2022-02-09T10:00+00:00Z,10Y1001A1001A83F,MAW,75009
2022-02-09T10:00+00:00Z,2022-02-09T10:15+00:00Z,10Y1001A1001A83F,MAW,75262
2022-02-09T10:15+00:00Z,2022-02-09T10:30+00:00Z,10Y1001A1001A83F,MAW,75258
2022-02-09T10:30+00:00Z,2022-02-09T10:45+00:00Z,10Y1001A1001A83F,MAW,75060
2022-02-09T10:45+00:00Z,2022-02-09T11:00+00:00Z,10Y1001A1001A83F,MAW,74499
2022-02-09T11:00+00:00Z,2022-02-09T11:15+00:00Z,10Y1001A1001A83F,MAW,74418
2022-02-09T11:15+00:00Z,2022-02-09T11:30+00:00Z,10Y1001A1001A83F,MAW,74309
2022-02-09T11:30+00:00Z,2022-02-09T11:45+00:00Z,10Y1001A1001A83F,MAW,74132
2022-02-09T11:45+00:00Z,2022-02-09T12:00+00:00Z,10Y1001A1001A83F,MAW,74043
2022-02-09T12:00+00:00Z,2022-02-09T12:15+00:00Z,10Y1001A1001A83F,MAW,73587
2022-02-09T12:15+00:00Z,2022-02-09T12:30+00:00Z,10Y1001A1001A83F,MAW,72746
2022-02-09T12:30+00:00Z,2022-02-09T12:45+00:00Z,10Y1001A1001A83F,MAW,72148
2022-02-09T12:45+00:00Z,2022-02-09T13:00+00:00Z,10Y1001A1001A83F,MAW,71917
2022-02-09T13:00+00:00Z,2022-02-09T13:15+00:00Z,10Y1001A1001A83F,MAW,71838
2022-02-09T13:15+00:00Z,2022-02-09T13:30+00:00Z,10Y1001A1001A83F,MAW,71339
2022-02-09T13:30+00:00Z,2022-02-09T13:45+00:00Z,10Y1001A1001A83F,MAW,71155
2022-02-09T13:45+00:00Z,2022-02-09T14:00+00:00Z,10Y1001A1001A83F,MAW,70960
2022-02-09T14:00+00:00Z,2022-02-09T14:15+00:00Z,10Y1001A1001A83F,MAW,70513
2022-02-09T14:15+00:00Z,2022-02-09T14:30+00:00Z,10Y1001A1001A83F,MAW,69816
2022-02-09T14:30+00:00Z,2022-02-09T14:45+00:00Z,10Y1001A1001A83F,MAW,69599
2022-02-09T14:45+00:00Z,2022-02-09T15:00+00:00Z,10Y1001A1001A83F,MAW,68941
2022-02-09T15:00+00:00Z,2022-02-09T15:15+00:00Z,10Y1001A1001A83F,MAW,69318
2022-02-09T15:15+00:00Z,2022-02-09T15:30+00:00Z,10Y1001A1001A83F,MAW,69352
2022-02-09T15:30+00:00Z,2022-02-09T15:45+00:00Z,10Y1001A1001A83F,MAW,69385
2022-02-09T15:45+00:00Z,2022-02-09T16:00+00:00Z,10Y1001A1001A83F,MAW,70228
2022-02-09T16:00+00:00Z,2022-02-09T16:15+00:00Z,10Y1001A1001A83F,MAW,70835
2022-02-09T16:15+00:00Z,2022-02-09T16:30+00:00Z,10Y1001A1001A83F,MAW,71818
2022-02-09T16:30+00:00Z,2022-02-09T16:45+00:00Z,10Y1001A1001A83F,MAW,73004
2022-02-09T16:45+00:00Z,2022-02-09T17:00+00:00Z,10Y1001A1001A83F,MAW,72990
2022-02-09T17:00+00:00Z,2022-02-09T17:15+00:00Z,10Y1001A1001A83F,MAW,73414
2022-02-09T17:15+00:00Z,2022-02-09T17:30+00:00Z,10Y1001A1001A83F,MAW,73386
2022-02-09T17:30+00:00Z,2022-02-09T17:45+00:00Z,10Y1001A1001A83F,MAW,73239
2022-02-09T17:45+00:00Z,2022-02-09T18:00+00:00Z,10Y1001A1001A83F,MAW,72747
2022-02-09T18:00+00:00Z,2022-02-09T18:15+00:00Z,10Y1001A1001A83F,MAW,71978
2022-02-09T18:15+00:00Z,2022-02-09T18:30+00:00Z,10Y1001A1001A83F,MAW,71327
2022-02-09T18:30+00:00Z,2022-02-09T18:45+00:00Z,10Y1001A1001A83F,MAW,70531
