StartTime,EndTime,AreaID,UnitName,Load
2022-01-08T20:00+00:00Z,2022-01-08T21:00+00:00Z,10YPL-AREA-----S,MAW,19224
2022-01-08T21:00+00:00Z,2022-01-08T22:00+00:00Z,10YPL-AREA-----S,MAW,18046
2022-01-08T22:00+00:00Z,2022-01-08T23:00+00:00Z,10YPL-AREA-----S,MAW,17078
2022-01-08T23:00+00:00Z,2022-01-09T00:00+00:00Z,10YPL-AREA-----S,MAW,16344
2022-01-09T00:00+00:00Z,2022-01-09T01:00+00:00Z,10YPL-AREA-----S,MAW,15913
2022-01-09T01:00+00:00Z,2022-01-09T02:00+00:00Z,10YPL-AREA-----S,MAW,15681
2022-01-09T02:00+00:00Z,2022-01-09T03:00+00:00Z,10YPL-AREA-----S,MAW,15813
2022-01-09T03:00+00:00Z,2022-01-09T04:00+00:00Z,10YPL-AREA-----S,MAW,16037
2022-01-09T04:00+00:00Z,2022-01-09T05:00+00:00Z,10YPL-AREA-----S,MAW,16484
2022-01-09T05:00+00:00Z,2022-01-09T06:00+00:00Z,10YPL-AREA-----S,MAW,16835
2022-01-09T06:00+00:00Z,2022-01-09T07:00+00:00Z,10YPL-AREA-----S,MAW,17299
2022-01-09T07:00+00:00Z,2022-01-09T08:00+00:00Z,10YPL-AREA-----S,MAW,17983
2022-01-09T08:00+00:00Z,2022-01-09T09:00+00:00Z,10YPL-AREA-----S,MAW,18427
2022-01-09T09:00+00:00Z,2022-01-09T10:00+00:00Z,10YPL-AREA-----S,MAW,18352
2022-01-09T10:00+00:00Z,2022-01-09T11:00+00:00Z,10YPL-AREA-----S,MAW,18561
2022-01-09T11:00+00:00Z,2022-01-09T12:00+00:00Z,10YPL-AREA-----S,MAW,19111
2022-01-09T12:00+00:00Z,2022-01-09T13:00+00:00Z,10YPL-AREA-----S,MAW,19472
2022-01-09T13:00+00:00Z,2022-01-09T14:00+00:00Z,10YPL-AREA-----S,MAW,19621
2022-01-09T14:00+00:00Z,2022-01-09T15:00+00:00Z,10YPL-AREA-----S,MAW,20519
2022-01-09T15:00+00:00Z,2022-01-09T16:00+00:00Z,10YPL-AREA-----S,MAW,20863
2022-01-09T16:00+00:00Z,2022-01-09T17:00+00:00Z,10YPL-AREA-----S,MAW,20845
2022-01-09T17:00+00:00Z,2022-01-09T18:00+00:00Z,10YPL-AREA-----S,MAW,20952
2022-01-09T18:00+00:00Z,2022-01-09T19:00+00:00Z,10YPL-AREA-----S,MAW,20552
2022-01-09T19:00+00:00Z,2022-01-09T20:00+00:00Z,10YPL-AREA-----S,MAW,19668
2022-01-09T20:00+00:00Z,2022-01-09T21:00+00:00Z,10YPL-AREA-----S,MAW,18919
2022-01-09T21:00+00:00Z,2022-01-09T22:00+00:00Z,10YPL-AREA-----S,MAW,17734
2022-01-09T22:00+00:00Z,2022-01-09T23:00+00:00Z,10YPL-AREA-----S,MAW,17084
