StartTime,EndTime,AreaID,UnitName,Load
2022-01-05T11:00+00:00Z,2022-01-05T11:30+00:00Z,10Y1001A1001A92E,MAW,1274
2022-01-05T11:30+00:00Z,2022-01-05T12:00+00:00Z,10Y1001A1001A92E,MAW,1286
2022-01-05T12:00+00:00Z,2022-01-05T12:30+00:00Z,10Y1001A1001A92E,MAW,1285
2022-01-05T13:30+00:00Z,2022-01-05T14:00+00:00Z,10Y1001A1001A92E,MAW,1296
2022-01-05T14:00+00:00Z,2022-01-05T14:30+00:00Z,10Y1001A1001A92E,MAW,1264
2022-01-05T14:30+00:00Z,2022-01-05T15:00+00:00Z,10Y1001A1001A92E,MAW,1256
2022-01-05T15:00+00:00Z,2022-01-05T15:30+00:00Z,10Y1001A1001A92E,MAW,1251
2022-01-05T15:30+00:00Z,2022-01-05T16:00+00:00Z,10Y1001A1001A92E,MAW,1255
2022-01-05T16:00+00:00Z,2022-01-05T16:30+00:00Z,10Y1001A1001A92E,MAW,1273
2022-01-05T16:30+00:00Z,2022-01-05T17:00+00:00Z,10Y1001A1001A92E,MAW,1305
2022-01-05T17:00+00:00Z,2022-01-05T17:30+00:00Z,10Y1001A1001A92E,MAW,1401
2022-01-05T17:30+00:00Z,2022-01-05T18:00+00:00Z,10Y1001A1001A92E,MAW,1504
2022-01-05T18:00+00:00Z,2022-01-05T18:30+00:00Z,10Y1001A1001A92E,MAW,1519
2022-01-05T19:30+00:00Z,2022-01-05T20:00+00:00Z,10Y1001A1001A92E,MAW,1342
2022-01-05T20:00+00:00Z,2022-01-05T20:30+00:00Z,10Y1001A1001A92E,MAW,1291
2022-01-05T20:30+00:00Z,2022-01-05T21:00+00:00Z,10Y1001A1001A92E,MAW,1240
2022-01-05T21:00+00:00Z,2022-01-05T21:30+00:00Z,10Y1001A1001A92E,MAW,1185
2022-01-05T21:30+00:00Z,2022-01-05T22:00+00:00Z,10Y1001A1001A92E,MAW,1141
2022-01-05T22:00+00:00Z,2022-01-05T22:30+00:00Z,10Y1001A1001A92E,MAW,1067
2022-01-05T22:30+00:00Z,2022-01-05T23:00+00:00Z,10Y1001A1001A92E,MAW,1005
2022-01-05T23:00+00:00Z,2022-01-05T23:30+00:00Z,10Y1001A1001A92E,MAW,926
2022-01-05T23:30+00:00Z,2022-01-06T00:00+00:00Z,10Y1001A1001A92E,MAW,846
2022-01-06T00:00+00:00Z,2022-01-06T00:30+00:00Z,10Y1001A1001A92E,MAW,783
2022-01-06T01:30+00:00Z,2022-01-06T02:00+00:00Z,10Y1001A1001A92E,MAW,679
2022-01-06T02:00+00:00Z,2022-01-06T02:30+00:00Z,10Y1001A1001A92E,MAW,678
2022-01-06T03:30+00:00Z,2022-01-06T04:00+00:00Z,10Y1001A1001A92E,MAW,623
2022-01-06T04:00+00:00Z,2022-01-06T04:30+00:00Z,10Y1001A1001A92E,MAW,599
2022-01-06T04:30+00:00Z,2022-01-06T05:00+00:00Z,10Y1001A1001A92E,MAW,585
2022-01-06T05:00+00:00Z,2022-01-06T05:30+00:00Z,10Y1001A1001A92E,MAW,586
2022-01-06T05:30+00:00Z,2022-01-06T06:00+00:00Z,10Y1001A1001A92E,MAW,607
2022-01-06T06:00+00:00Z,2022-01-06T06:30+00:00Z,10Y1001A1001A92E,MAW,617
2022-01-06T07:30+00:00Z,2022-01-06T08:00+00:00Z,10Y1001A1001A92E,MAW,847
2022-01-06T08:00+00:00Z,2022-01-06T08:30+00:00Z,10Y1001A1001A92E,MAW,982
2022-01-06T08:30+00:00Z,2022-01-06T09:00+00:00Z,10Y1001A1001A92E,MAW,1091
2022-01-06T09:00+00:00Z,2022-01-06T09:30+00:00Z,10Y1001A1001A92E,MAW,1141
2022-01-06T09:30+00:00Z,2022-01-06T10:00+00:00Z,10Y1001A1001A92E,MAW,1163
2022-01-06T10:00+00:00Z,2022-01-06T10:30+00:00Z,10Y1001A1001A92E,MAW,1197
2022-01-06T10:30+00:00Z,2022-01-06T11:00+00:00Z,10Y1001A1001A92E,MAW,1214
2022-01-06T11:00+00:00Z,2022-01-06T11:30+00:00Z,10Y1001A1001A92E,MAW,1218
2022-01-06T11:30+00:00Z,2022-01-06T12:00+00:00Z,10Y1001A1001A92E,MAW,1221
2022-01-06T12:00+00:00Z,2022-01-06T12:30+00:00Z,10Y1001A1001A92E,MAW,1225
2022-01-06T12:30+00:00Z,2022-01-06T13:00+00:00Z,10Y1001A1001A92E,MAW,1218
